117826,0.33,0.00,117677,117825,148,
118025,0.24,0.00,117876,118025,149,
118223,-0.93,0.00,118075,118223,148,
118422,-0.19,0.00,118274,118422,148,
118621,0.02,0.00,118472,118621,149,
118819,-0.07,0.00,118671,118819,148,
119018,-0.21,0.00,118870,119018,148,
119217,0.38,0.00,119068,119217,149,
119415,0.07,0.00,119267,119415,148,
119614,1.14,1.00,119465,119614,149,
119813,1.10,1.00,119663,119813,150,
120011,-0.60,0.00,119862,120011,149,
120210,-0.36,0.00,120061,120210,149,
120409,-0.40,0.00,120260,120409,149,
120607,-0.64,0.00,120459,120607,148,
120806,-0.38,0.00,120657,120806,149,
121005,0.12,0.00,120856,121005,149,
121203,-0.62,0.00,121055,121203,148,
121402,-0.12,0.00,121253,121402,149,
121601,0.48,0.50,121452,121601,149,
121799,1.62,1.50,121651,121799,148,
121998,1.48,1.50,121849,121998,149,
122196,-0.62,0.00,122048,122196,148,
122395,0.69,0.50,122247,122395,148,
122594,-1.02,-1.00,122445,122594,149,
122792,-0.17,0.00,122644,122792,148,
122991,0.67,0.50,122843,122991,148,
123190,0.17,0.00,123041,123190,149,
123388,0.71,1.00,123240,123388,148,
123587,1.60,1.50,123439,123587,148,
123786,1.19,1.00,123637,123786,149,
123984,0.71,1.00,123836,123984,148,
124183,-0.86,0.00,124035,124183,148,
124382,0.52,0.50,124233,124382,149,
124580,1.38,1.00,124432,124580,148,
124779,0.40,0.50,124631,124779,148,
124978,0.05,0.00,124829,124978,149,
125176,0.19,0.00,125028,125176,148,
125375,0.24,0.00,125227,125375,148,
125574,0.79,1.00,125425,125574,149,
125772,-0.71,0.00,125624,125772,148,
125971,0.14,0.00,125822,125971,149,
126170,0.45,0.50,126021,126170,149,
126368,0.17,0.00,126220,126368,148,
126567,0.36,0.00,126418,126567,149,
126766,-0.76,0.00,126617,126766,149,
126964,-0.05,0.00,126816,126964,148,
127163,-0.07,0.00,127014,127163,149,
127362,0.55,0.50,127213,127362,149,
127560,0.76,1.00,127412,127560,148,
127759,0.48,0.50,127610,127759,149,
127958,0.95,1.00,127809,127958,149,
128156,-0.12,0.00,128008,128156,148,
128355,0.36,0.00,128206,128355,149,
128553,0.76,1.00,128405,128553,148,
128752,-0.79,0.00,128604,128752,148,
128951,1.38,1.00,128802,128951,149,
129149,0.74,1.00,129001,129149,148,
129348,1.21,1.00,129200,129348,148,
129547,-0.26,0.00,129398,129547,149,
129745,-0.29,0.00,129597,129745,148,
129944,0.14,0.00,129796,129944,148,
130143,1.95,2.00,129994,130143,149,
130341,0.33,0.00,130193,130341,148,
130540,0.17,0.00,130392,130540,148,
130739,0.38,0.00,130590,130739,149,
130937,0.26,0.00,130789,130937,148,
131136,0.76,1.00,130988,131136,148,
131335,0.21,0.00,131186,131335,149,
131533,1.07,1.00,131385,131533,148,
131732,0.71,1.00,131584,131732,148,
131931,0.07,0.00,131782,131931,149,
132129,0.64,0.50,131981,132129,148,
132328,-0.07,0.00,132179,132328,149,
132527,0.98,1.00,132378,132527,149,
132725,0.36,0.00,132577,132725,148,
132924,0.71,1.00,132775,132924,149,
133123,1.17,1.00,132974,133123,149,
133321,1.45,1.50,133173,133321,148,
133520,1.14,1.00,133371,133520,149,
133719,-0.29,0.00,133570,133719,149,
133917,1.29,1.00,133769,133917,148,
134116,1.36,1.00,133967,134116,149,
134315,0.43,0.50,134166,134315,149,
134513,0.26,0.00,134365,134513,148,
134712,0.02,0.00,134563,134712,149,
134910,0.17,0.00,134762,134910,148,
135109,0.43,0.50,134961,135109,148,
135308,0.50,0.50,135159,135308,149,
135506,-0.17,0.00,135358,135506,148,
135705,1.02,1.00,135557,135705,148,
135904,-0.17,0.00,135755,135904,149,
136102,1.19,1.00,135954,136102,148,
136301,0.19,0.00,136153,136301,148,
136500,0.62,0.50,136351,136500,149,
136698,1.02,1.00,136550,136698,148,
136897,-0.10,0.00,136749,136897,148,
137096,-0.36,0.00,136947,137096,149,
137294,0.45,0.50,137146,137294,148,
137493,0.14,0.00,137345,137493,148,
137692,0.81,1.00,137543,137692,149,
137890,-0.29,0.00,137741,137890,149,
138089,-0.79,0.00,137940,138089,149,
138288,0.67,0.50,138139,138288,149,
138486,1.45,1.50,138338,138486,148,
138685,-0.52,0.00,138535,138685,150,
138884,0.45,0.50,138735,138884,149,
139082,0.36,0.00,138934,139082,148,
139281,1.24,1.00,139132,139281,149,
139480,-0.33,0.00,139330,139480,150,
139678,-0.45,0.00,139530,139678,148,
139877,0.62,0.50,139728,139877,149,
140076,-0.24,0.00,139927,140076,149,
140274,-0.31,0.00,140126,140274,148,
140473,-0.12,0.00,140324,140473,149,
140672,1.24,1.00,140523,140672,149,
140870,0.67,0.50,140721,140870,149,
141069,-0.67,0.00,140920,141069,149,
141267,0.57,0.50,141119,141267,148,
141466,0.90,1.00,141318,141466,148,
141665,-0.02,0.00,141515,141665,150,
141863,0.24,0.00,141715,141863,148,
142062,0.33,0.00,141914,142062,148,
142261,0.62,0.50,142112,142261,149,
142459,0.02,0.00,142311,142459,148,
142658,0.05,0.00,142510,142658,148,
142857,-0.12,0.00,142708,142857,149,
143055,-0.12,0.00,142907,143055,148,
143254,0.45,0.50,143106,143254,148,
143453,0.12,0.00,143304,143453,149,
143651,1.64,1.50,143503,143651,148,
143850,0.83,1.00,143702,143850,148,
144049,0.10,0.00,143899,144049,150,
