tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,OFFSET,relativeVal_WU,realValue_WU_AngleAdj,realValue,realValueFiltered,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,timeNorm,realWeight
1871930.0,1872466.0,1872466.0,-62623.0,-62758.0,135.0,135.03,3.15818,3.28009,0.0,0.02,0.0,1.0,44.63,-0.54,-1.53,-1.22,0.26,25.19,500654.0,104
1872624.0,1873160.0,1873161.0,-62625.0,-62758.0,133.0,133.03,3.11139,3.23236,0.0,0.02,0.01,0.99,44.69,-0.63,-1.68,-1.34,0.51,25.24,501348.0,104
1873319.0,1873854.0,1873855.0,-62614.0,-62758.0,144.0,144.04,3.36873,3.185,0.0,0.02,0.0,1.0,44.6,-0.38,-1.56,-1.35,0.08,25.14,502043.0,104
1874013.0,1874548.0,1874549.0,-62639.0,-62758.0,119.0,119.03,2.78388,3.25693,0.0,0.02,-0.0,1.0,44.69,-0.44,-1.66,-1.43,-0.08,25.19,502737.0,104
1874707.0,1875243.0,1875244.0,-62630.0,-62758.0,128.0,128.04,2.99443,3.07173,0.0,0.03,0.01,1.0,44.45,-0.56,-1.56,-1.57,0.42,25.19,503431.0,104
1875401.0,1875937.0,1875938.0,-62608.0,-62758.0,150.0,150.04,3.50909,3.04147,0.0,0.03,0.01,1.01,44.65,-0.73,-1.63,-1.43,0.42,25.24,504125.0,104
1876096.0,1876631.0,1876632.0,-62609.0,-62758.0,149.0,149.04,3.4857,3.22454,0.0,0.02,0.0,1.0,44.57,-0.47,-1.44,-1.34,0.13,25.28,504820.0,104
1876790.0,1877326.0,1877327.0,-62639.0,-62758.0,119.0,119.04,2.78388,3.32678,0.0,0.03,0.01,1.0,44.74,-0.67,-1.69,-1.51,0.61,25.24,505514.0,104
1877484.0,1878020.0,1878021.0,-62638.0,-62758.0,120.0,120.04,2.80727,3.11424,0.0,0.03,0.0,1.0,44.52,-0.52,-1.45,-1.56,0.04,25.24,506208.0,104
1878179.0,1878714.0,1878715.0,-62640.0,-62758.0,118.0,118.03,2.76049,2.99406,0.0,0.02,-0.0,1.01,44.62,-0.47,-1.61,-1.35,-0.1,25.24,506903.0,104
1878873.0,1879409.0,1879409.0,-62635.0,-62758.0,123.0,123.05,2.87746,2.90262,0.0,0.03,-0.0,1.0,44.53,-0.58,-1.58,-1.64,-0.07,25.14,507597.0,104
1879568.0,1880103.0,1880104.0,-62617.0,-62758.0,141.0,141.05,3.29855,2.89277,0.0,0.03,0.01,1.0,44.82,-0.48,-1.64,-1.58,0.38,25.24,508292.0,104
1880262.0,1880797.0,1880798.0,-62630.0,-62758.0,128.0,128.04,2.99443,3.05163,0.0,0.02,0.01,1.0,44.6,-0.7,-1.56,-1.42,0.48,25.19,508986.0,104
1880956.0,1881491.0,1881492.0,-62628.0,-62758.0,130.0,130.04,3.04121,3.02923,0.0,0.03,0.01,1.0,44.76,-0.73,-1.48,-1.53,0.38,25.24,509680.0,104
1881650.0,1882186.0,1882187.0,-62602.0,-62758.0,156.0,156.06,3.64946,3.03392,0.0,0.03,0.01,1.0,44.71,-0.32,-1.55,-1.61,0.35,25.28,510374.0,104
1882344.0,1882880.0,1882881.0,-62623.0,-62758.0,135.0,135.03,3.15818,3.2749,0.0,0.02,0.01,1.01,44.82,-0.56,-1.68,-1.31,0.58,25.24,511068.0,104
1883039.0,1883574.0,1883575.0,-62631.0,-62758.0,127.0,127.03,2.97103,3.22921,0.0,0.02,0.01,1.0,44.6,-0.22,-1.48,-1.4,0.42,25.19,511763.0,104
1883733.0,1884269.0,1884269.0,-62636.0,-62758.0,122.0,122.04,2.85406,3.12813,0.0,0.03,-0.0,1.01,44.5,-0.55,-1.8,-1.5,-0.01,25.28,512457.0,104
1884428.0,1884963.0,1884964.0,-62634.0,-62758.0,124.0,124.03,2.90085,3.02083,0.0,0.02,0.01,1.0,44.61,-0.81,-1.54,-1.24,0.39,25.19,513152.0,104
1885122.0,1885657.0,1885658.0,-62634.0,-62758.0,124.0,124.07,2.90085,2.97386,0.0,0.03,0.01,1.0,44.41,-0.53,-1.8,-1.95,0.42,25.24,513846.0,104
1885816.0,1886351.0,1886352.0,-62627.0,-62758.0,131.0,131.04,3.06461,2.94528,0.0,0.03,0.02,1.0,44.66,-0.34,-1.57,-1.5,1.04,25.24,514540.0,104
1886510.0,1887046.0,1887047.0,-62642.0,-62758.0,116.0,116.05,2.7137,2.99199,0.0,0.03,0.01,1.0,44.68,-0.44,-1.5,-1.68,0.59,25.14,515234.0,104
1887205.0,1887740.0,1887741.0,-62627.0,-62758.0,131.0,131.06,3.06461,2.88304,0.0,0.03,0.01,1.0,44.76,-0.63,-1.54,-1.85,0.66,25.19,515929.0,104
1887899.0,1888435.0,1888435.0,-62600.0,-62758.0,158.0,158.05,3.69624,2.95412,0.0,0.02,0.01,1.0,44.69,-0.6,-1.45,-1.43,0.5,25.19,516623.0,104
1888593.0,1889129.0,1889130.0,-62614.0,-62758.0,144.0,144.04,3.36873,3.24466,0.0,0.02,0.01,1.01,44.64,-0.46,-1.53,-1.41,0.35,25.24,517317.0,104
1889288.0,1889823.0,1889824.0,-62627.0,-62758.0,131.0,131.03,3.06461,3.29324,0.0,0.02,0.0,1.0,44.75,-0.41,-1.58,-1.35,0.25,25.38,518012.0,104
1889982.0,1890518.0,1890518.0,-62617.0,-62758.0,141.0,141.03,3.29855,3.20373,0.0,0.02,0.01,1.0,44.61,-0.53,-1.54,-1.16,0.4,25.14,518706.0,104
1890676.0,1891212.0,1891213.0,-62643.0,-62758.0,115.0,115.04,2.6903,3.24085,0.0,0.03,0.01,1.0,44.75,-0.56,-1.49,-1.55,0.5,25.24,519400.0,104
1891371.0,1891906.0,1891907.0,-62620.0,-62758.0,138.0,138.07,3.22836,3.02531,0.0,0.03,0.01,1.0,44.39,-0.64,-1.66,-1.89,0.43,25.24,520095.0,104
1892065.0,1892601.0,1892601.0,-62618.0,-62758.0,140.0,140.05,3.27515,3.10481,0.0,0.03,0.0,1.0,44.57,-0.63,-1.64,-1.55,0.27,25.19,520789.0,104
1892759.0,1893295.0,1893296.0,-62614.0,-62758.0,144.0,144.04,3.36873,3.1715,0.0,0.02,0.0,1.0,44.6,-0.49,-1.55,-1.35,0.2,25.24,521483.0,104
1893454.0,1893989.0,1893990.0,-62650.0,-62758.0,108.0,108.02,2.52655,3.24871,0.0,0.02,0.01,1.0,44.63,-0.65,-1.44,-1.07,0.37,25.24,522178.0,104
1894148.0,1894684.0,1894685.0,-62649.0,-62758.0,109.0,109.03,2.54994,2.96598,0.0,0.02,0.0,1.0,44.63,-0.63,-1.56,-1.41,0.17,25.28,522872.0,104
1894842.0,1895378.0,1895379.0,-62634.0,-62758.0,124.0,124.04,2.90085,2.8031,0.0,0.03,0.01,1.0,44.44,-0.5,-1.53,-1.53,0.52,25.24,523566.0,104
1895537.0,1896073.0,1896073.0,-62623.0,-62758.0,135.0,135.03,3.15818,2.84137,0.0,0.02,0.01,1.0,44.74,-0.51,-1.36,-1.35,0.7,25.24,524261.0,104
1896231.0,1896767.0,1896768.0,-62648.0,-62758.0,110.0,110.03,2.57333,2.9654,0.0,0.03,0.01,1.0,44.62,-0.56,-1.61,-1.5,0.53,25.09,524955.0,104
1896926.0,1897461.0,1897462.0,-62639.0,-62758.0,119.0,119.04,2.78388,2.81191,0.0,0.03,0.01,1.0,44.79,-0.41,-1.75,-1.51,0.39,25.24,525650.0,104
1897620.0,1898156.0,1898156.0,-62623.0,-62758.0,135.0,135.04,3.15818,2.80093,0.0,0.02,0.01,1.0,44.78,-0.27,-1.64,-1.4,0.84,25.33,526344.0,104
1898314.0,1898850.0,1898851.0,-62634.0,-62758.0,124.0,124.03,2.90085,2.9408,0.0,0.02,0.01,1.0,44.87,-0.51,-1.56,-1.38,0.74,25.24,527038.0,104
1899009.0,1899545.0,1899545.0,-62646.0,-62758.0,112.0,112.04,2.62012,2.92516,0.0,0.03,0.0,1.0,44.82,-0.52,-1.47,-1.53,0.15,25.09,527733.0,104
1899703.0,1900239.0,1900240.0,-62625.0,-62758.0,133.0,133.04,3.11139,2.80574,0.0,0.02,0.01,1.0,44.75,-0.77,-1.63,-1.4,0.52,25.24,528427.0,104
1900398.0,1900933.0,1900934.0,-62640.0,-62758.0,118.0,118.03,2.76049,2.9254,0.0,0.02,0.01,1.0,44.78,-0.58,-1.61,-1.33,0.38,25.19,529122.0,104
1901092.0,1901628.0,1901629.0,-62626.0,-62758.0,132.0,132.05,3.088,2.86084,0.0,0.03,0.01,1.01,44.86,-0.48,-1.5,-1.57,0.42,25.19,529816.0,104
1901786.0,1902322.0,1902323.0,-62663.0,-62758.0,95.0,95.04,2.22242,2.94977,0.0,0.03,0.01,1.01,44.65,-0.43,-1.48,-1.69,0.43,25.19,530510.0,104
1902481.0,1903017.0,1903017.0,-62606.0,-62758.0,152.0,152.05,3.55588,2.66502,0.0,0.03,0.01,1.0,44.98,-0.47,-1.64,-1.55,0.53,25.19,531205.0,104
1903175.0,1903711.0,1903712.0,-62615.0,-62758.0,143.0,143.03,3.34533,3.01379,0.0,0.02,0.01,1.0,44.65,-0.5,-1.6,-1.23,0.67,25.24,531899.0,104
1903870.0,1904405.0,1904406.0,-62618.0,-62758.0,140.0,140.06,3.27515,3.14359,0.0,0.03,0.0,1.0,44.76,-0.51,-1.53,-1.74,0.24,25.24,532594.0,104
1904564.0,1905100.0,1905100.0,-62628.0,-62758.0,130.0,130.03,3.04121,3.1951,0.0,0.02,0.0,1.0,44.52,-0.71,-1.46,-1.35,0.28,25.14,533288.0,104
1905258.0,1905794.0,1905795.0,-62617.0,-62758.0,141.0,141.05,3.29855,3.13485,0.0,0.03,0.0,1.0,44.61,-0.63,-1.3,-1.59,0.24,25.24,533982.0,104
1905953.0,1906488.0,1906489.0,-62629.0,-62758.0,129.0,129.04,3.01782,3.19894,0.0,0.03,0.01,0.99,44.73,-0.47,-1.47,-1.5,0.49,25.24,534677.0,104
1906647.0,1907183.0,1907184.0,-62629.0,-62758.0,129.0,129.04,3.01782,3.12803,0.0,0.02,0.01,1.0,44.66,-0.51,-1.42,-1.42,0.36,25.24,535371.0,104
1907342.0,1907877.0,1907878.0,-62621.0,-62758.0,137.0,137.04,3.20497,3.08488,0.0,0.03,0.0,1.0,44.61,-0.39,-1.58,-1.49,0.21,25.28,536066.0,104
1908036.0,1908572.0,1908572.0,-62619.0,-62758.0,139.0,139.04,3.25176,3.1319,0.0,0.03,0.01,1.0,44.53,-0.48,-1.62,-1.44,0.32,25.24,536760.0,104
1908730.0,1909266.0,1909267.0,-62630.0,-62758.0,128.0,128.04,2.99443,3.17882,0.0,0.03,-0.0,1.0,44.59,-0.34,-1.34,-1.44,-0.08,25.24,537454.0,104
1909425.0,1909960.0,1909961.0,-62659.0,-62758.0,99.0,99.03,2.316,3.10663,0.0,0.02,0.01,1.0,44.56,-0.33,-1.47,-1.41,0.74,25.19,538149.0,104
1910119.0,1910655.0,1910656.0,-62644.0,-62758.0,114.0,114.02,2.66691,2.7971,0.0,0.02,0.0,1.0,44.5,-0.66,-1.59,-1.12,0.04,25.28,538843.0,104
1910813.0,1911349.0,1911350.0,-62617.0,-62758.0,141.0,141.05,3.29855,2.74613,0.0,0.03,0.01,1.0,44.79,-0.46,-1.53,-1.59,0.59,25.28,539537.0,104
1911508.0,1912044.0,1912044.0,-62626.0,-62758.0,132.0,132.04,3.088,2.9624,0.0,0.03,0.0,1.0,44.52,-0.42,-1.66,-1.5,0.14,25.28,540232.0,104
1912202.0,1912738.0,1912739.0,-62639.0,-62758.0,119.0,119.03,2.78388,3.01157,0.0,0.02,0.01,1.0,44.58,-0.83,-1.44,-1.25,0.62,25.19,540926.0,104
1912897.0,1913432.0,1913433.0,-62651.0,-62758.0,107.0,107.02,2.50315,2.92243,0.0,0.02,0.01,1.0,44.58,-0.37,-1.59,-1.24,0.71,25.28,541621.0,104
1913591.0,1914127.0,1914127.0,-62617.0,-62758.0,141.0,141.03,3.29855,2.75828,0.0,0.02,0.01,1.0,44.79,-0.72,-1.49,-1.32,0.33,25.19,542315.0,104
1914285.0,1914821.0,1914822.0,-62636.0,-62758.0,122.0,122.04,2.85406,2.9698,0.0,0.03,0.0,1.0,44.44,-0.47,-1.43,-1.55,0.13,25.24,543009.0,104
1914980.0,1915516.0,1915516.0,-62648.0,-62758.0,110.0,110.03,2.57333,2.92449,0.0,0.03,0.01,1.0,44.66,-0.47,-1.57,-1.44,0.78,25.19,543704.0,104
1915674.0,1916210.0,1916211.0,-62621.0,-62758.0,137.0,137.04,3.20497,2.78701,0.0,0.03,0.01,1.0,44.69,-0.56,-1.44,-1.46,0.41,25.19,544398.0,104
1916369.0,1916904.0,1916905.0,-62585.0,-62758.0,173.0,173.04,4.04715,2.95064,0.0,0.02,0.01,1.0,44.49,-0.53,-1.51,-1.27,0.53,25.28,545093.0,104
1917063.0,1917599.0,1917599.0,-62621.0,-62758.0,137.0,137.06,3.20497,3.37993,0.0,0.03,0.01,1.0,44.74,-0.31,-1.6,-1.83,0.35,25.24,545787.0,104
1917757.0,1918293.0,1918294.0,-62643.0,-62758.0,115.0,115.03,2.6903,3.31143,0.0,0.03,0.01,1.0,44.74,-0.5,-1.54,-1.44,0.77,25.28,546481.0,104
1918452.0,1918987.0,1918988.0,-62633.0,-62758.0,125.0,125.04,2.92424,3.06826,0.0,0.03,0.01,1.0,44.45,-0.65,-1.65,-1.49,0.5,25.14,547176.0,104
1919146.0,1919682.0,1919683.0,-62650.0,-62758.0,108.0,108.02,2.52655,3.01188,0.0,0.02,0.0,1.0,44.73,-0.51,-1.61,-1.19,0.28,25.24,547870.0,104
1919841.0,1920376.0,1920377.0,-62641.0,-62758.0,117.0,117.04,2.73709,2.82187,0.0,0.03,0.01,1.0,44.7,-0.4,-1.37,-1.47,0.84,25.24,548565.0,104
1920535.0,1921071.0,1921071.0,-62629.0,-62758.0,129.0,129.04,3.01782,2.78868,0.0,0.03,0.01,1.0,44.67,-0.5,-1.76,-1.45,0.46,25.33,549259.0,104
1921229.0,1921765.0,1921766.0,-62623.0,-62758.0,135.0,135.03,3.15818,2.87839,0.0,0.02,0.01,1.0,44.84,-0.66,-1.55,-1.34,0.81,25.28,549953.0,104
1921924.0,1922459.0,1922460.0,-62609.0,-62758.0,149.0,149.04,3.4857,2.98793,0.0,0.02,0.0,1.0,44.78,-0.5,-1.6,-1.31,0.22,25.24,550648.0,104
1922618.0,1923153.0,1923154.0,-62600.0,-62758.0,158.0,158.05,3.69624,3.1828,0.0,0.03,0.0,1.0,44.6,-0.56,-1.54,-1.56,0.27,25.19,551342.0,104
1923312.0,1923848.0,1923849.0,-62627.0,-62758.0,131.0,131.04,3.06461,3.38382,0.0,0.02,0.0,1.0,44.69,-0.56,-1.5,-1.38,0.27,25.19,552036.0,104
1924006.0,1924542.0,1924543.0,-62623.0,-62758.0,135.0,135.04,3.15818,3.25885,0.0,0.02,0.0,1.0,44.5,-0.31,-1.51,-1.43,0.24,25.28,552730.0,104
1924701.0,1925237.0,1925237.0,-62612.0,-62758.0,146.0,146.05,3.41552,3.21944,0.0,0.03,0.0,1.0,44.63,-0.41,-1.53,-1.54,0.07,25.19,553425.0,104
1925395.0,1925931.0,1925932.0,-62621.0,-62758.0,137.0,137.04,3.20497,3.2962,0.0,0.03,0.01,1.0,44.73,-0.41,-1.5,-1.49,0.71,25.28,554119.0,104
1926090.0,1926625.0,1926626.0,-62631.0,-62758.0,127.0,127.04,2.97103,3.26048,0.0,0.03,0.01,1.0,44.82,-0.44,-1.63,-1.45,0.4,25.28,554814.0,104
1926784.0,1927320.0,1927321.0,-62642.0,-62758.0,116.0,116.03,2.7137,3.14716,0.0,0.02,0.01,1.0,44.52,-0.55,-1.61,-1.34,0.8,25.24,555508.0,104
1927479.0,1928014.0,1928015.0,-62626.0,-62758.0,132.0,132.05,3.088,2.97746,0.0,0.03,0.01,0.99,44.43,-0.51,-1.76,-1.67,0.75,25.14,556203.0,104
1928173.0,1928709.0,1928709.0,-62616.0,-62758.0,142.0,142.05,3.32194,3.02074,0.0,0.03,0.0,1.01,44.56,-0.67,-1.63,-1.52,0.17,25.19,556897.0,104
1928867.0,1929403.0,1929404.0,-62629.0,-62758.0,129.0,129.02,3.01782,3.13866,0.0,0.02,0.02,1.0,44.48,-0.48,-1.58,-1.16,0.88,25.28,557591.0,104
1929562.0,1930098.0,1930098.0,-62624.0,-62758.0,134.0,134.04,3.13479,3.09135,0.0,0.03,0.01,1.0,44.73,-0.4,-1.44,-1.55,0.64,25.19,558286.0,104
1930256.0,1930792.0,1930793.0,-62636.0,-62758.0,122.0,122.03,2.85406,3.10836,0.0,0.02,0.0,1.01,44.69,-0.39,-1.56,-1.35,0.13,25.24,558980.0,104
1930950.0,1931486.0,1931487.0,-62637.0,-62758.0,121.0,121.04,2.83067,3.0088,0.0,0.03,0.01,1.0,44.79,-0.49,-1.49,-1.49,0.47,25.19,559674.0,104
1931645.0,1932180.0,1932181.0,-62641.0,-62758.0,117.0,117.04,2.73709,2.93906,0.0,0.03,0.0,1.0,44.63,-0.36,-1.66,-1.49,0.17,25.28,560369.0,104
1932339.0,1932875.0,1932875.0,-62630.0,-62758.0,128.0,128.04,2.99443,2.85999,0.0,0.02,0.01,1.01,44.72,-0.47,-1.56,-1.4,0.51,25.28,561063.0,104
1933033.0,1933569.0,1933570.0,-62633.0,-62758.0,125.0,125.04,2.92424,2.91262,0.0,0.03,0.01,1.0,44.62,-0.47,-1.5,-1.54,0.62,25.33,561757.0,104
1933728.0,1934263.0,1934264.0,-62624.0,-62758.0,134.0,134.04,3.13479,2.91717,0.0,0.03,0.01,1.0,44.82,-0.72,-1.54,-1.48,0.67,25.19,562452.0,104
1934422.0,1934958.0,1934958.0,-62620.0,-62758.0,138.0,138.05,3.22836,3.00237,0.0,0.03,0.01,1.0,44.6,-0.36,-1.73,-1.63,0.66,25.19,563146.0,104
1935116.0,1935652.0,1935653.0,-62632.0,-62758.0,126.0,126.04,2.94764,3.09085,0.0,0.03,0.0,1.0,44.73,-0.55,-1.47,-1.44,0.25,25.19,563840.0,104
1935811.0,1936346.0,1936347.0,-62630.0,-62758.0,128.0,128.03,2.99443,3.03478,0.0,0.02,0.01,1.0,44.67,-0.46,-1.41,-1.32,0.49,25.28,564535.0,104
1936505.0,1937041.0,1937042.0,-62635.0,-62758.0,123.0,123.04,2.87746,3.01898,0.0,0.03,0.0,1.0,44.8,-0.09,-1.41,-1.54,0.25,25.19,565229.0,104
1937200.0,1937735.0,1937736.0,-62639.0,-62758.0,119.0,119.03,2.78388,2.96357,0.0,0.02,0.02,1.0,44.63,-0.5,-1.63,-1.31,0.91,25.28,565924.0,104
1937894.0,1938430.0,1938430.0,-62613.0,-62758.0,145.0,145.05,3.39212,2.89322,0.0,0.03,0.01,0.99,44.56,-0.56,-1.6,-1.56,0.45,25.28,566618.0,104
1938588.0,1939124.0,1939125.0,-62606.0,-62758.0,152.0,152.04,3.55588,3.08854,0.0,0.02,0.0,1.0,44.66,-0.53,-1.56,-1.38,0.0,25.24,567312.0,104
1939283.0,1939818.0,1939819.0,-62646.0,-62758.0,112.0,112.03,2.62012,3.27151,0.0,0.03,0.01,1.0,44.73,-0.5,-1.54,-1.45,0.53,25.24,568007.0,104
1939977.0,1940513.0,1940514.0,-62616.0,-62758.0,142.0,142.02,3.32194,3.01649,0.0,0.02,0.01,1.0,44.5,-0.48,-1.61,-1.1,0.42,25.24,568701.0,104
1940672.0,1941207.0,1941208.0,-62617.0,-62758.0,141.0,141.04,3.29855,3.13607,0.0,0.03,0.01,1.0,44.67,-0.56,-1.5,-1.46,0.39,25.24,569396.0,104
1941366.0,1941902.0,1941902.0,-62615.0,-62758.0,143.0,143.05,3.34533,3.19968,0.0,0.03,0.02,1.01,44.61,-0.69,-1.67,-1.51,0.86,25.19,570090.0,104
1942060.0,1942596.0,1942597.0,-62658.0,-62758.0,100.0,100.03,2.33939,3.2567,0.0,0.03,0.01,1.01,44.34,-0.67,-1.75,-1.46,0.47,25.28,570784.0,104
1942755.0,1943290.0,1943291.0,-62630.0,-62758.0,128.0,128.05,2.99443,2.89758,0.0,0.03,0.01,1.0,44.59,-0.47,-1.6,-1.61,0.71,25.19,571479.0,104
1943449.0,1943985.0,1943985.0,-62611.0,-62758.0,147.0,147.04,3.43891,2.93549,0.0,0.02,-0.0,1.01,44.55,-0.44,-1.69,-1.31,-0.13,25.24,572173.0,104
1944143.0,1944679.0,1944680.0,-62634.0,-62758.0,124.0,124.05,2.90085,3.13258,0.0,0.03,0.01,1.0,44.6,-0.37,-1.46,-1.76,0.74,25.28,572867.0,104
1944838.0,1945373.0,1945374.0,-62648.0,-62758.0,110.0,110.01,2.57333,3.04186,0.0,0.01,0.01,1.0,44.85,-0.47,-1.58,-0.68,0.48,25.19,573562.0,104
1945532.0,1946067.0,1946068.0,-62627.0,-62758.0,131.0,131.05,3.06461,2.85843,0.0,0.03,0.01,1.0,44.6,-0.8,-1.56,-1.67,0.84,25.24,574256.0,104
1946226.0,1946762.0,1946762.0,-62622.0,-62758.0,136.0,136.05,3.18158,2.93915,0.0,0.03,0.01,1.0,44.79,-0.42,-1.66,-1.58,0.59,25.28,574950.0,104
1946920.0,1947456.0,1947457.0,-62622.0,-62758.0,136.0,136.04,3.18158,3.03406,0.0,0.03,0.01,1.0,44.84,-0.49,-1.63,-1.45,0.32,25.24,575644.0,104
1947615.0,1948150.0,1948151.0,-62641.0,-62758.0,117.0,117.03,2.73709,3.09181,0.0,0.03,0.01,1.0,44.76,-0.56,-1.45,-1.44,0.32,25.19,576339.0,104
1948309.0,1948845.0,1948845.0,-62603.0,-62758.0,155.0,155.04,3.62606,2.95294,0.0,0.02,0.0,1.0,44.71,-0.63,-1.55,-1.39,0.25,25.19,577033.0,104
1949003.0,1949539.0,1949540.0,-62619.0,-62758.0,139.0,139.04,3.25176,3.21647,0.0,0.03,0.0,1.0,44.62,-0.47,-1.65,-1.48,0.04,25.24,577727.0,104
1949698.0,1950233.0,1950234.0,-62625.0,-62758.0,133.0,133.04,3.11139,3.23028,0.0,0.02,0.01,1.0,44.79,-0.4,-1.47,-1.43,0.29,25.28,578422.0,104
1950392.0,1950928.0,1950928.0,-62631.0,-62758.0,127.0,127.03,2.97103,3.18374,0.0,0.02,0.01,1.0,44.58,-0.52,-1.54,-1.35,0.57,25.28,579116.0,104
1951086.0,1951622.0,1951623.0,-62611.0,-62758.0,147.0,147.05,3.43891,3.10046,0.0,0.03,0.01,1.0,44.53,-0.72,-1.63,-1.53,0.53,25.33,579810.0,104
1951780.0,1952316.0,1952317.0,-62640.0,-62758.0,118.0,118.02,2.76049,3.23297,0.0,0.02,0.01,1.0,44.64,-0.92,-1.68,-1.08,0.59,25.28,580504.0,104
1952475.0,1953010.0,1953011.0,-62651.0,-62758.0,107.0,107.03,2.50315,3.04799,0.0,0.02,0.01,1.01,44.54,-0.51,-1.37,-1.36,0.36,25.33,581199.0,104
1953169.0,1953705.0,1953705.0,-62612.0,-62758.0,146.0,146.04,3.41552,2.83469,0.0,0.02,0.0,1.0,44.63,-0.65,-1.76,-1.41,0.28,25.28,581893.0,104
1953863.0,1954399.0,1954400.0,-62627.0,-62758.0,131.0,131.05,3.06461,3.06208,0.0,0.03,0.0,1.0,44.6,-0.51,-1.57,-1.64,0.07,25.19,582587.0,104
1954558.0,1955093.0,1955094.0,-62617.0,-62758.0,141.0,141.05,3.29855,3.06307,0.0,0.03,0.0,1.0,44.71,-0.61,-1.66,-1.52,0.17,25.24,583282.0,104
1955252.0,1955788.0,1955789.0,-62651.0,-62758.0,107.0,107.03,2.50315,3.15526,0.0,0.02,0.01,1.0,44.6,-0.35,-1.68,-1.42,0.5,25.28,583976.0,104
1955946.0,1956482.0,1956483.0,-62638.0,-62758.0,120.0,120.03,2.80727,2.89996,0.0,0.02,0.0,0.99,44.63,-0.64,-1.55,-1.34,0.27,25.28,584670.0,104
1956641.0,1957177.0,1957177.0,-62604.0,-62758.0,154.0,154.03,3.60267,2.86367,0.0,0.02,0.02,1.0,44.73,-0.1,-1.6,-1.26,1.09,25.19,585365.0,104
1957335.0,1957871.0,1957872.0,-62626.0,-62758.0,132.0,132.02,3.088,3.15299,0.0,0.02,0.01,1.01,44.72,-0.62,-1.76,-1.08,0.54,25.33,586059.0,104
1958030.0,1958565.0,1958566.0,-62638.0,-62758.0,120.0,120.04,2.80727,3.12755,0.0,0.03,0.01,1.0,44.73,-0.48,-1.54,-1.58,0.48,25.33,586754.0,104
1958724.0,1959260.0,1959261.0,-62627.0,-62758.0,131.0,131.03,3.06461,3.00216,0.0,0.02,0.0,1.0,44.67,-0.53,-1.56,-1.31,0.17,25.24,587448.0,104
1959418.0,1959954.0,1959955.0,-62639.0,-62758.0,119.0,119.03,2.78388,3.02661,0.0,0.03,0.01,1.0,44.8,-0.42,-1.56,-1.44,0.62,25.28,588142.0,104
1960113.0,1960649.0,1960649.0,-62610.0,-62758.0,148.0,148.04,3.4623,2.93158,0.0,0.02,0.01,1.01,44.82,-0.6,-1.55,-1.42,0.38,25.28,588837.0,104
1960807.0,1961343.0,1961344.0,-62617.0,-62758.0,141.0,141.04,3.29855,3.13936,0.0,0.03,0.0,1.01,44.66,-0.69,-1.69,-1.48,0.21,25.19,589531.0,104
1961502.0,1962037.0,1962038.0,-62605.0,-62758.0,153.0,153.03,3.57927,3.20168,0.0,0.02,0.0,1.0,44.6,-0.56,-1.55,-1.14,0.17,25.24,590226.0,104
1962196.0,1962732.0,1962733.0,-62623.0,-62758.0,135.0,135.05,3.15818,3.34951,0.0,0.03,0.01,1.01,44.6,-0.79,-1.6,-1.65,0.68,25.28,590920.0,104
1962891.0,1963426.0,1963427.0,-62620.0,-62758.0,138.0,138.06,3.22836,3.2746,0.0,0.03,0.01,1.0,44.63,-0.42,-1.5,-1.8,0.35,25.14,591615.0,104
1963585.0,1964121.0,1964121.0,-62640.0,-62758.0,118.0,118.03,2.76049,3.2565,0.0,0.02,0.0,1.01,44.76,-0.56,-1.48,-1.32,0.13,25.28,592309.0,104
1964279.0,1964815.0,1964816.0,-62629.0,-62758.0,129.0,129.04,3.01782,3.06231,0.0,0.03,0.01,1.01,44.6,-0.79,-1.5,-1.45,0.72,25.24,593003.0,104
1964974.0,1965509.0,1965510.0,-62617.0,-62758.0,141.0,141.04,3.29855,3.04489,0.0,0.03,0.01,1.0,44.71,-0.56,-1.62,-1.44,0.6,25.33,593698.0,104
1965668.0,1966204.0,1966205.0,-62635.0,-62758.0,123.0,123.04,2.87746,3.1442,0.0,0.03,0.01,1.0,44.4,-0.56,-1.49,-1.48,0.85,25.28,594392.0,104
1966363.0,1966898.0,1966899.0,-62625.0,-62758.0,133.0,133.03,3.11139,3.03977,0.0,0.02,0.01,1.01,44.41,-0.37,-1.66,-1.24,0.57,25.24,595087.0,104
1967057.0,1967593.0,1967593.0,-62618.0,-62758.0,140.0,140.04,3.27515,3.06781,0.0,0.03,0.01,1.0,44.86,-0.58,-1.56,-1.51,0.49,25.28,595781.0,104
1967751.0,1968287.0,1968288.0,-62637.0,-62758.0,121.0,121.03,2.83067,3.14898,0.0,0.02,0.01,1.0,44.61,-0.57,-1.65,-1.28,0.38,25.28,596475.0,104
1968446.0,1968981.0,1968982.0,-62602.0,-62758.0,156.0,156.04,3.64946,3.02436,0.0,0.02,0.0,1.0,44.74,-0.39,-1.44,-1.35,0.14,25.24,597170.0,104
1969140.0,1969676.0,1969676.0,-62596.0,-62758.0,162.0,162.05,3.78982,3.26909,0.0,0.03,0.0,1.0,44.69,-0.74,-1.53,-1.55,0.03,25.38,597864.0,104
